buildings,production_method_groups,production_methods,type,required_construction,advancedores,aeroplanes,ai_systems,alloys,aluminium,ammunition,androids,artillery,automobiles,batteries,bauxite,business_data,civil_planes,clippers,clothes,coal,coffee,commonores,computer,copper,copperwires,cosmetics,dye,electricity,electroniccomponents,elgar_instruments,elgar_music,engines,explosives,fabric,fertilizer,fine_art,fish,fruit,furniture,gas,glass,global_electricity,gold,good_uranium,grain,groceries,hardwood,heavy_fuel,homeappliances,interactive_entertainment,iron,ironclads,lead,light_fuel,liquor,lubricant,luxury_clothes,luxury_furniture,manowars,manzoni_prints,meat,merchant_marine,oil,on_demand_goods,opium,organized_data,paper,pharmaceuticals,plastics,porcelain,processors,radios,rare_earths,raw_data,robotics,rubber,services,silk,small_arms,softwares,space_assets,steamers,steel,sugar,sulfur,tanks,tea,telecommunications,telephones,televisions,tobacco,tools,transportation,water,wine,wood
building_mendelejew_hydrogenation_plants,pmg_automation_building_general,pm_automation_disabled,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_hydrogenation_plants,pmg_automation_building_general,pm_watertube_boiler_building_general,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_mendelejew_hydrogenation_plants,pmg_automation_building_general,pm_rotary_valve_engine_building_general,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_mendelejew_hydrogenation_plants,pmg_automation_building_general,pm_basic_electric_control_building_general,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_mendelejew_hydrogenation_plants,pmg_automation_building_general,pm_advanced_electric_control_building_general,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,-3,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_hydrogenation_plants,pmg_transport_automation_building_general,pm_road_carts,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_hydrogenation_plants,pmg_transport_automation_building_general,pm_rail_transport_mine,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,
building_mendelejew_hydrogenation_plants,pmg_transport_automation_building_general,pm_multiway_transport_mine,labor_saving,construction_cost_very_high,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,
building_mendelejew_hydrogenation_plants,pmg_data_optimization_light_industry_no_shopkeepers,pm_manual_data_reporting_light_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_hydrogenation_plants,pmg_data_optimization_light_industry_no_shopkeepers,pm_manual_data_optimization_light_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_hydrogenation_plants,pmg_data_optimization_light_industry_no_shopkeepers,pm_digital_data_optimization_light_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_hydrogenation_plants,pmg_data_optimization_light_industry_no_shopkeepers,pm_digital_data_on_premises_light_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,-1,,,,,,,,,,,,,,,,
building_mendelejew_hydrogenation_plants,pmg_data_optimization_light_industry_no_shopkeepers,pm_internet_data_reporting_light_industry_no_shopkeepers,labor_saving,construction_cost_very_high,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-3,,,,,,,,-2,,,,,,,,
building_mendelejew_hydrogenation_plants,pmg_data_optimization_light_industry_no_shopkeepers,pm_internet_data_optimization_light_industry_no_shopkeepers,labor_saving,construction_cost_very_high,,,-2,,,,,,,,,-6,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,-4,,,,,,,,-5,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_plastics_production,pm_bakelite_molding,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,-30,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,-2,,-25
building_mendelejew_synthetic_rubber_factory,pmg_plastics_production,pm_celluloid_processing,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,-2,,-65
building_mendelejew_synthetic_rubber_factory,pmg_plastics_production,pm_polyethylene_synthesis,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-10,-5,,,,,,-10,,,,,,,,,,,,,,,,,,,-25,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_plastics_production,pm_ziegler-natta_catalysts,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-10,-10,,,,,,-10,,,,,-20,,,,,,,,,,,,,,-25,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_mendelejew_isoprene,pm_no_synthetic_rubber,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_mendelejew_isoprene,pm_mendelejew_isoprene,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,-10,,,,,,,55,,,,,,,,,-7,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_mendelejew_isoprene,pm_mendelejev_butadiene,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,-10,,,,,,,80,,,,,,,,,-15,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_automation_building_general,pm_automation_disabled,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_automation_building_general,pm_watertube_boiler_building_general,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_mendelejew_synthetic_rubber_factory,pmg_automation_building_general,pm_rotary_valve_engine_building_general,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_mendelejew_synthetic_rubber_factory,pmg_automation_building_general,pm_basic_electric_control_building_general,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_mendelejew_synthetic_rubber_factory,pmg_automation_building_general,pm_advanced_electric_control_building_general,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,-3,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_transport_automation_building_general,pm_road_carts,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_transport_automation_building_general,pm_rail_transport_mine,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,
building_mendelejew_synthetic_rubber_factory,pmg_transport_automation_building_general,pm_multiway_transport_mine,labor_saving,construction_cost_very_high,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,
building_mendelejew_synthetic_rubber_factory,pmg_data_optimization_light_industry_no_shopkeepers,pm_manual_data_reporting_light_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_data_optimization_light_industry_no_shopkeepers,pm_manual_data_optimization_light_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_data_optimization_light_industry_no_shopkeepers,pm_digital_data_optimization_light_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_data_optimization_light_industry_no_shopkeepers,pm_digital_data_on_premises_light_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,-1,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_data_optimization_light_industry_no_shopkeepers,pm_internet_data_reporting_light_industry_no_shopkeepers,labor_saving,construction_cost_very_high,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-3,,,,,,,,-2,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_data_optimization_light_industry_no_shopkeepers,pm_internet_data_optimization_light_industry_no_shopkeepers,labor_saving,construction_cost_very_high,,,-2,,,,,,,,,-6,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,-4,,,,,,,,-5,,,,,,,,
building_millet_farm,pmg_base_building_millet_farm,pm_simple_farming,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_base_building_millet_farm,pm_soil_enriching_farming,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_base_building_millet_farm,pm_fertilization,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_base_building_millet_farm,pm_chemical_fertilizer,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_base_building_millet_farm,pm_synthetic_pesticides,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,90,,,,,,,,,,,,,,,,,,-3,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_base_building_millet_farm,pm_ogm,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25,,,,,,,,,,120,,,,,,,,,,,,,,,,,,-5,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_secondary_building_millet_farm,pm_no_secondary,balance,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_secondary_building_millet_farm,pm_fig_orchards,balance,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
building_millet_farm,pmg_harvesting_process_building_millet_farm,pm_tools_disabled,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_harvesting_process_building_millet_farm,pm_tools,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
building_millet_farm,pmg_harvesting_process_building_millet_farm,pm_steam_threshers,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
building_millet_farm,pmg_harvesting_process_building_millet_farm,pm_tractors,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_harvesting_process_building_millet_farm,pm_compression_ignition_tractors,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_harvesting_process_building_millet_farm,pm_autonomous_agricultural_vehicles,labor_saving,construction_cost_low,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,
building_millet_farm,pmg_data_optimization_primary_sector_no_shopkeepers,pm_manual_data_reporting_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_data_optimization_primary_sector_no_shopkeepers,pm_manual_data_optimization_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_data_optimization_primary_sector_no_shopkeepers,pm_digital_data_optimization_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_millet_farm,pmg_data_optimization_primary_sector_no_shopkeepers,pm_digital_data_on_premises_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,-1,,,,,,,,,,,,,,,,
building_millet_farm,pmg_data_optimization_primary_sector_no_shopkeepers,pm_internet_data_reporting_primary_sector_no_shopkeepers,labor_saving,construction_cost_low,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,-3,,,,,,,,-1,,,,,,,,
building_modern_state_baseline,pmg_modern_state_baseline,pm_prewar_base,upgrade,,,,,,,,,,,,200,,,,,200,,200,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,200,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,200,,200
building_modern_state_baseline,pmg_modern_state_baseline,pm_postwar_base,upgrade,,300,,,,,,,,,,300,,,,,300,,300,,300,,,,,,,,,,,,,,,,300,,,,,,,,,,,300,,300,300,,,,,,,,,300,,,,300,,,,,,,,,,,,,,,,,,300,,,,,,,300,,300,,300
building_modern_state_baseline,pmg_modern_state_baseline,pm_advanced_base,upgrade,,400,,,,,,,,,,400,,,,,400,,400,,400,,,,,,,,,,,,,,,,400,,,,,,,,,,,400,,400,400,,,,,,,,,400,,,,400,,,,,,400,,,,,,,,,,,,400,,,,,,,400,,400,,400
building_motor_industry,pmg_base_building_motor_industry,pm_steam_engines,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30,,,,,,,,,,,,,
building_motor_industry,pmg_base_building_motor_industry,pm_electric_engines,upgrade,construction_cost_very_high,,,,,,,,,,-10,,,,,,,,-5,,,-5,,,-20,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35,,,,,,,,,,,,,
building_motor_industry,pmg_base_building_motor_industry,pm_diesel_engines,upgrade,construction_cost_very_high,,,,,,,,,,-10,,,,,,,,-5,,,-5,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35,,,,,,,,,,,,,
building_motor_industry,pmg_base_building_motor_industry,pm_turbo_diesel_engines,upgrade,construction_cost_very_high,,,,-5,,,,,,-15,,,,,,,,,,,,,,,-5,,,140,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,,,,,,,,,,,,,
building_motor_industry,pmg_base_building_motor_industry,pm_ev_motors,upgrade,construction_cost_very_high,,,,-5,,,,,,-25,,,,,,,,,,,,,,-20,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,-40,,,,,,,,,,,,,
building_motor_industry,pmg_automation_building_motor_industry,pm_automation_disabled,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_motor_industry,pmg_automation_building_motor_industry,pm_watertube_boiler_building_motor_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_motor_industry,pmg_automation_building_motor_industry,pm_rotary_valve_engine_building_motor_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_motor_industry,pmg_automation_building_motor_industry,pm_assembly_lines_building_motor_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_motor_industry,pmg_automation_building_motor_industry,pm_advanced_assembly_lines_building_motor_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,-3,,,,
building_motor_industry,pmg_automation_building_motor_industry,pm_robotic_building_motor_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,-1,,,,-3,,,,,,,,,,,,,,,,,,,,,
building_motor_industry,pmg_automation_building_motor_industry,pm_iot_building_motor_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,-1,,,,-3,,,,,,,,,,,,,-5,,,,,,,,
building_motor_industry,pmg_data_optimization_heavy_industry,pm_manual_data_reporting_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_motor_industry,pmg_data_optimization_heavy_industry,pm_manual_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_motor_industry,pmg_data_optimization_heavy_industry,pm_digital_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_motor_industry,pmg_data_optimization_heavy_industry,pm_digital_data_on_premises_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-1,,,,,,,,,,,,,,,,
building_motor_industry,pmg_data_optimization_heavy_industry,pm_internet_data_reporting_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,-3,,,,,,,,-2,,,,,,,,
building_motor_industry,pmg_data_optimization_heavy_industry,pm_internet_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,-2,,,,,,,,,-6,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,-4,,,,,,,,-5,,,,,,,,
building_munition_plant,pmg_base_building_munition_plant,pm_percussion_caps,upgrade,construction_cost_very_high,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_munition_plant,pmg_base_building_munition_plant,pm_explosive_shells,upgrade,construction_cost_very_high,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,-40,,,,,,,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_munition_plant,pmg_base_building_munition_plant,pm_precised_shells,upgrade,construction_cost_very_high,,,,,,110,,,,,,,,,,,,,,,,,,,-2,,,,-45,,,,,,,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,
building_munition_plant,pmg_base_building_munition_plant,pm_launched_guided_projectiles,upgrade,construction_cost_very_high,,,,,,130,,,,,,,,,,,,,,,,,,,-5,,,,-45,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30,,,,,,,,,,,,,
building_munition_plant,pmg_automation_building_munition_plant,pm_automation_disabled,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_munition_plant,pmg_automation_building_munition_plant,pm_rotary_valve_engine_building_munition_plant,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_munition_plant,pmg_automation_building_munition_plant,pm_assembly_lines_building_munition_plant,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_munition_plant,pmg_automation_building_munition_plant,pm_advanced_assembly_lines_building_munition_plant,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,-3,,,,
building_munition_plant,pmg_missiles_building_munition_plant,pm_no_missiles_building_munition_plant,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_munition_plant,pmg_missiles_building_munition_plant,pm_rocket_building_munition_plant,upgrade,construction_cost_very_high,,,,-10,,-10,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,
building_munition_plant,pmg_missiles_building_munition_plant,pm_guided_missiles_building_munition_plant,upgrade,construction_cost_very_high,,,,-10,-10,-20,,,,,,,,,,,,,,,,,,,-5,,,-5,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
